invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,year,month,day,weekday,sales_velocity,avg_transaction_value,profit_margin_pct,high_value_txn
406-46-7107,ALEX,Yangon,Normal,Female,Home And Lifestyle,96.52,6,28.956,608.076,01-11-2019,11:52:00,Cash,579.12,4.761904762,28.956,4.5,2019,11,1,Friday,101.346,608.076,4.761904762,Yes
250-17-5703,ALEX,Yangon,Member,Male,Food And Beverages,18.85,10,9.425,197.925,27-02-2019,18:24:00,Ewallet,188.5,4.761904762,9.425,5.6,2019,2,27,Wednesday,19.7925,197.925,4.761904762,No
156-95-3964,ALEX,Yangon,Normal,Female,Food And Beverages,55.39,4,11.078,232.638,25-03-2019,15:19:00,Ewallet,221.56,4.761904762,11.078,8,2019,3,25,Monday,58.1595,232.638,4.761904762,No
842-40-8179,CAIRO,Mandalay,Member,Female,Food And Beverages,77.2,10,38.6,810.6,02-11-2019,10:38:00,Credit Card,772,4.761904762,38.6,5.6,2019,11,2,Saturday,81.06,810.6,4.761904762,Yes
525-09-8450,CAIRO,Mandalay,Normal,Male,Electronic Accessories,72.13,10,36.065,757.365,31-01-2019,15:12:00,Credit Card,721.3,4.761904762,36.065,4.2,2019,1,31,Thursday,75.7365,757.365,4.761904762,Yes
410-67-1709,ALEX,Yangon,Member,Female,Fashion Accessories,63.88,8,25.552,536.592,20-01-2019,17:48:00,Ewallet,511.04,4.761904762,25.552,9.9,2019,1,20,Sunday,67.074,536.592,4.761904762,Yes
587-73-4862,ALEX,Yangon,Member,Female,Health And Beauty,10.69,5,2.6725,56.1225,26-03-2019,11:07:00,Ewallet,53.45,4.761904762,2.6725,7.6,2019,3,26,Tuesday,11.2245,56.1225,4.761904762,No
787-87-2010,ALEX,Yangon,Member,Male,Health And Beauty,55.5,4,11.1,233.1,20-01-2019,15:48:00,Credit Card,222,4.761904762,11.1,6.6,2019,1,20,Sunday,58.275,233.1,4.761904762,No
593-14-4239,CAIRO,Mandalay,Normal,Female,Home And Lifestyle,95.46,8,38.184,801.864,03-05-2019,19:40:00,Ewallet,763.68,4.761904762,38.184,4.7,2019,5,3,Friday,100.233,801.864,4.761904762,Yes
801-88-0346,GIZA,Naypyitaw,Normal,Female,Fashion Accessories,76.06,3,11.409,239.589,01-05-2019,20:30:00,Credit Card,228.18,4.761904762,11.409,9.8,2019,5,1,Wednesday,79.863,239.589,4.761904762,No
388-76-2555,CAIRO,Mandalay,Normal,Male,Sports And Travel,13.69,6,4.107,86.247,13-02-2019,13:59:00,Cash,82.14,4.761904762,4.107,6.3,2019,2,13,Wednesday,14.3745,86.247,4.761904762,No
711-31-1234,CAIRO,Mandalay,Normal,Female,Electronic Accessories,95.64,4,19.128,401.688,16-03-2019,18:51:00,Cash,382.56,4.761904762,19.128,7.9,2019,3,16,Saturday,100.422,401.688,4.761904762,Yes
886-54-6089,ALEX,Yangon,Normal,Female,Home And Lifestyle,11.43,6,3.429,72.009,15-01-2019,17:24:00,Cash,68.58,4.761904762,3.429,7.7,2019,1,15,Tuesday,12.0015,72.009,4.761904762,No
707-32-7409,CAIRO,Mandalay,Member,Female,Sports And Travel,95.54,4,19.108,401.268,26-02-2019,11:58:00,Ewallet,382.16,4.761904762,19.108,4.5,2019,2,26,Tuesday,100.317,401.268,4.761904762,Yes
759-98-4285,GIZA,Naypyitaw,Member,Female,Health And Beauty,85.87,7,30.0545,631.1445,27-02-2019,19:01:00,Credit Card,601.09,4.761904762,30.0545,8,2019,2,27,Wednesday,90.1635,631.1445,4.761904762,Yes
201-63-8275,GIZA,Naypyitaw,Member,Female,Sports And Travel,67.99,7,23.7965,499.7265,17-02-2019,16:50:00,Ewallet,475.93,4.761904762,23.7965,5.7,2019,2,17,Sunday,71.3895,499.7265,4.761904762,Yes
471-06-8611,GIZA,Naypyitaw,Normal,Female,Food And Beverages,52.42,1,2.621,55.041,02-06-2019,10:22:00,Credit Card,52.42,4.761904762,2.621,6.3,2019,6,2,Sunday,55.041,55.041,4.761904762,No
200-16-5952,GIZA,Naypyitaw,Member,Male,Food And Beverages,65.65,2,6.565,137.865,17-01-2019,16:46:00,Cash,131.3,4.761904762,6.565,6,2019,1,17,Thursday,68.9325,137.865,4.761904762,No
120-54-2248,CAIRO,Mandalay,Normal,Female,Food And Beverages,28.86,5,7.215,151.515,22-01-2019,18:08:00,Credit Card,144.3,4.761904762,7.215,8,2019,1,22,Tuesday,30.303,151.515,4.761904762,No
102-77-2261,GIZA,Naypyitaw,Member,Male,Health And Beauty,65.31,7,22.8585,480.0285,03-05-2019,18:02:00,Credit Card,457.17,4.761904762,22.8585,4.2,2019,5,3,Friday,68.5755,480.0285,4.761904762,Yes
875-31-8302,CAIRO,Mandalay,Normal,Male,Sports And Travel,93.38,1,4.669,98.049,01-03-2019,13:07:00,Cash,93.38,4.761904762,4.669,9.6,2019,3,1,Friday,98.049,98.049,4.761904762,No
102-06-2002,GIZA,Naypyitaw,Member,Male,Sports And Travel,25.25,5,6.3125,132.5625,20-03-2019,17:52:00,Cash,126.25,4.761904762,6.3125,6.1,2019,3,20,Wednesday,26.5125,132.5625,4.761904762,No
457-94-0464,CAIRO,Mandalay,Member,Male,Electronic Accessories,87.87,9,39.5415,830.3715,31-01-2019,20:32:00,Ewallet,790.83,4.761904762,39.5415,5.6,2019,1,31,Thursday,92.2635,830.3715,4.761904762,Yes
629-42-4133,GIZA,Naypyitaw,Normal,Male,Health And Beauty,21.8,8,8.72,183.12,19-02-2019,19:24:00,Cash,174.4,4.761904762,8.72,8.3,2019,2,19,Tuesday,22.89,183.12,4.761904762,No
534-53-3526,ALEX,Yangon,Normal,Female,Sports And Travel,94.76,4,18.952,397.992,02-11-2019,16:06:00,Ewallet,379.04,4.761904762,18.952,7.8,2019,11,2,Saturday,99.498,397.992,4.761904762,Yes
307-04-2070,ALEX,Yangon,Member,Female,Fashion Accessories,30.62,1,1.531,32.151,02-05-2019,14:14:00,Credit Card,30.62,4.761904762,1.531,4.1,2019,5,2,Thursday,32.151,32.151,4.761904762,No
468-99-7231,GIZA,Naypyitaw,Normal,Female,Home And Lifestyle,44.01,8,17.604,369.684,03-03-2019,17:36:00,Cash,352.08,4.761904762,17.604,8.8,2019,3,3,Sunday,46.2105,369.684,4.761904762,Yes
516-77-6464,GIZA,Naypyitaw,Member,Female,Health And Beauty,10.16,5,2.54,53.34,24-02-2019,13:08:00,Ewallet,50.8,4.761904762,2.54,4.1,2019,2,24,Sunday,10.668,53.34,4.761904762,No
404-91-5964,ALEX,Yangon,Normal,Male,Electronic Accessories,74.58,7,26.103,548.163,02-04-2019,16:09:00,Credit Card,522.06,4.761904762,26.103,9,2019,4,2,Tuesday,78.309,548.163,4.761904762,Yes
886-77-9084,GIZA,Naypyitaw,Normal,Male,Electronic Accessories,71.89,8,28.756,603.876,19-02-2019,11:33:00,Ewallet,575.12,4.761904762,28.756,5.5,2019,2,19,Tuesday,75.4845,603.876,4.761904762,Yes
790-38-4466,GIZA,Naypyitaw,Normal,Female,Health And Beauty,10.99,5,2.7475,57.6975,23-01-2019,10:18:00,Credit Card,54.95,4.761904762,2.7475,9.3,2019,1,23,Wednesday,11.5395,57.6975,4.761904762,No
704-10-4056,GIZA,Naypyitaw,Member,Male,Health And Beauty,60.47,3,9.0705,190.4805,14-01-2019,10:55:00,Credit Card,181.41,4.761904762,9.0705,5.6,2019,1,14,Monday,63.4935,190.4805,4.761904762,No
497-37-6538,ALEX,Yangon,Normal,Male,Sports And Travel,58.91,7,20.6185,432.9885,17-01-2019,15:15:00,Ewallet,412.37,4.761904762,20.6185,9.7,2019,1,17,Thursday,61.8555,432.9885,4.761904762,Yes
651-96-5970,ALEX,Yangon,Normal,Male,Fashion Accessories,46.41,1,2.3205,48.7305,03-03-2019,20:06:00,Credit Card,46.41,4.761904762,2.3205,4,2019,3,3,Sunday,48.7305,48.7305,4.761904762,No
400-80-4065,GIZA,Naypyitaw,Member,Male,Health And Beauty,68.55,4,13.71,287.91,15-02-2019,20:21:00,Credit Card,274.2,4.761904762,13.71,9.2,2019,2,15,Friday,71.9775,287.91,4.761904762,No
744-16-7898,CAIRO,Mandalay,Normal,Female,Home And Lifestyle,97.37,10,48.685,1022.385,15-01-2019,13:48:00,Credit Card,973.7,4.761904762,48.685,4.9,2019,1,15,Tuesday,102.2385,1022.385,4.761904762,Yes
263-12-5321,ALEX,Yangon,Member,Male,Electronic Accessories,92.6,7,32.41,680.61,27-02-2019,12:52:00,Credit Card,648.2,4.761904762,32.41,9.3,2019,2,27,Wednesday,97.23,680.61,4.761904762,Yes
702-72-0487,ALEX,Yangon,Normal,Female,Electronic Accessories,46.61,2,4.661,97.881,26-02-2019,12:28:00,Credit Card,93.22,4.761904762,4.661,6.6,2019,2,26,Tuesday,48.9405,97.881,4.761904762,No
605-83-1050,CAIRO,Mandalay,Normal,Male,Fashion Accessories,27.18,2,2.718,57.078,15-03-2019,16:26:00,Ewallet,54.36,4.761904762,2.718,4.3,2019,3,15,Friday,28.539,57.078,4.761904762,No
443-60-9639,GIZA,Naypyitaw,Member,Female,Home And Lifestyle,60.87,1,3.0435,63.9135,24-01-2019,13:24:00,Cash,60.87,4.761904762,3.0435,5.5,2019,1,24,Thursday,63.9135,63.9135,4.761904762,No
864-24-7918,ALEX,Yangon,Member,Female,Sports And Travel,24.49,10,12.245,257.145,22-02-2019,15:15:00,Cash,244.9,4.761904762,12.245,8.1,2019,2,22,Friday,25.7145,257.145,4.761904762,No
359-94-5395,CAIRO,Mandalay,Normal,Male,Health And Beauty,92.78,1,4.639,97.419,15-03-2019,10:50:00,Credit Card,92.78,4.761904762,4.639,9.8,2019,3,15,Friday,97.419,97.419,4.761904762,No
401-09-4232,GIZA,Naypyitaw,Member,Male,Home And Lifestyle,86.69,5,21.6725,455.1225,02-11-2019,18:38:00,Ewallet,433.45,4.761904762,21.6725,9.4,2019,11,2,Saturday,91.0245,455.1225,4.761904762,Yes
751-15-6198,CAIRO,Mandalay,Normal,Male,Sports And Travel,23.01,6,6.903,144.963,01-12-2019,16:45:00,Ewallet,138.06,4.761904762,6.903,7.9,2019,12,1,Sunday,24.1605,144.963,4.761904762,No
324-41-6833,GIZA,Naypyitaw,Member,Female,Electronic Accessories,30.2,8,12.08,253.68,03-03-2019,19:30:00,Ewallet,241.6,4.761904762,12.08,5.1,2019,3,3,Sunday,31.71,253.68,4.761904762,No
474-33-8305,GIZA,Naypyitaw,Member,Male,Fashion Accessories,67.39,7,23.5865,495.3165,23-03-2019,13:23:00,Ewallet,471.73,4.761904762,23.5865,6.9,2019,3,23,Saturday,70.7595,495.3165,4.761904762,Yes
759-29-9521,ALEX,Yangon,Member,Female,Fashion Accessories,48.96,9,22.032,462.672,03-04-2019,11:27:00,Cash,440.64,4.761904762,22.032,8,2019,4,3,Wednesday,51.408,462.672,4.761904762,Yes
831-81-6575,CAIRO,Mandalay,Member,Female,Electronic Accessories,75.59,9,34.0155,714.3255,23-02-2019,11:12:00,Cash,680.31,4.761904762,34.0155,8,2019,2,23,Saturday,79.3695,714.3255,4.761904762,Yes
220-68-6701,ALEX,Yangon,Normal,Female,Home And Lifestyle,77.47,4,15.494,325.374,17-03-2019,16:36:00,Cash,309.88,4.761904762,15.494,4.2,2019,3,17,Sunday,81.3435,325.374,4.761904762,Yes
618-34-8551,ALEX,Yangon,Normal,Female,Sports And Travel,93.18,2,9.318,195.678,16-01-2019,18:41:00,Credit Card,186.36,4.761904762,9.318,8.5,2019,1,16,Wednesday,97.839,195.678,4.761904762,No
257-60-7754,ALEX,Yangon,Normal,Female,Electronic Accessories,50.23,4,10.046,210.966,01-08-2019,17:12:00,Cash,200.92,4.761904762,10.046,9,2019,8,1,Thursday,52.7415,210.966,4.761904762,No
559-61-5987,CAIRO,Mandalay,Normal,Female,Health And Beauty,17.75,1,0.8875,18.6375,14-01-2019,10:38:00,Cash,17.75,4.761904762,0.8875,8.6,2019,1,14,Monday,18.6375,18.6375,4.761904762,No
189-55-2313,GIZA,Naypyitaw,Normal,Female,Fashion Accessories,62.18,10,31.09,652.89,31-01-2019,10:33:00,Ewallet,621.8,4.761904762,31.09,6,2019,1,31,Thursday,65.289,652.89,4.761904762,Yes
565-91-4567,CAIRO,Mandalay,Normal,Male,Health And Beauty,10.75,8,4.3,90.3,15-03-2019,14:38:00,Ewallet,86,4.761904762,4.3,6.2,2019,3,15,Friday,11.2875,90.3,4.761904762,No
380-60-5336,ALEX,Yangon,Normal,Female,Electronic Accessories,40.26,10,20.13,422.73,24-02-2019,18:06:00,Credit Card,402.6,4.761904762,20.13,5,2019,2,24,Sunday,42.273,422.73,4.761904762,Yes
815-04-6282,GIZA,Naypyitaw,Member,Female,Sports And Travel,64.97,5,16.2425,341.0925,02-08-2019,12:52:00,Credit Card,324.85,4.761904762,16.2425,6.5,2019,8,2,Friday,68.2185,341.0925,4.761904762,Yes
674-56-6360,ALEX,Yangon,Normal,Male,Electronic Accessories,95.15,1,4.7575,99.9075,22-03-2019,14:00:00,Cash,95.15,4.761904762,4.7575,6,2019,3,22,Friday,99.9075,99.9075,4.761904762,No
778-34-2523,ALEX,Yangon,Member,Female,Electronic Accessories,48.62,8,19.448,408.408,24-01-2019,10:57:00,Cash,388.96,4.761904762,19.448,5,2019,1,24,Thursday,51.051,408.408,4.761904762,Yes
499-27-7781,CAIRO,Mandalay,Normal,Female,Food And Beverages,53.21,8,21.284,446.964,14-03-2019,16:45:00,Ewallet,425.68,4.761904762,21.284,5,2019,3,14,Thursday,55.8705,446.964,4.761904762,Yes
477-59-2456,GIZA,Naypyitaw,Normal,Female,Fashion Accessories,45.44,7,15.904,333.984,23-01-2019,11:15:00,Cash,318.08,4.761904762,15.904,9.2,2019,1,23,Wednesday,47.712,333.984,4.761904762,Yes
832-51-6761,ALEX,Yangon,Normal,Male,Food And Beverages,33.88,8,13.552,284.592,19-01-2019,20:29:00,Ewallet,271.04,4.761904762,13.552,9.6,2019,1,19,Saturday,35.574,284.592,4.761904762,No
869-11-3082,CAIRO,Mandalay,Member,Male,Health And Beauty,96.16,4,19.232,403.872,27-01-2019,20:03:00,Credit Card,384.64,4.761904762,19.232,8.4,2019,1,27,Sunday,100.968,403.872,4.761904762,Yes
190-59-3964,CAIRO,Mandalay,Member,Male,Food And Beverages,47.16,5,11.79,247.59,02-03-2019,14:35:00,Credit Card,235.8,4.761904762,11.79,6,2019,3,2,Saturday,49.518,247.59,4.761904762,No
366-43-6862,CAIRO,Mandalay,Normal,Male,Electronic Accessories,52.89,4,10.578,222.138,25-03-2019,16:32:00,Ewallet,211.56,4.761904762,10.578,6.7,2019,3,25,Monday,55.5345,222.138,4.761904762,No
186-43-8965,ALEX,Yangon,Member,Female,Home And Lifestyle,47.68,2,4.768,100.128,24-02-2019,10:10:00,Credit Card,95.36,4.761904762,4.768,4.1,2019,2,24,Sunday,50.064,100.128,4.761904762,No
784-21-9238,GIZA,Naypyitaw,Member,Male,Sports And Travel,10.17,1,0.5085,10.6785,02-07-2019,14:15:00,Cash,10.17,4.761904762,0.5085,5.9,2019,7,2,Tuesday,10.6785,10.6785,4.761904762,No
276-75-6884,ALEX,Yangon,Normal,Female,Health And Beauty,68.71,3,10.3065,216.4365,03-04-2019,10:05:00,Cash,206.13,4.761904762,10.3065,8.7,2019,4,3,Wednesday,72.1455,216.4365,4.761904762,No
109-86-4363,CAIRO,Mandalay,Member,Female,Sports And Travel,60.08,7,21.028,441.588,14-02-2019,11:36:00,Credit Card,420.56,4.761904762,21.028,4.5,2019,2,14,Thursday,63.084,441.588,4.761904762,Yes
569-76-2760,ALEX,Yangon,Member,Female,Sports And Travel,22.01,4,4.402,92.442,29-01-2019,18:15:00,Credit Card,88.04,4.761904762,4.402,6.6,2019,1,29,Tuesday,23.1105,92.442,4.761904762,No
222-42-0244,CAIRO,Mandalay,Member,Female,Health And Beauty,72.11,9,32.4495,681.4395,28-01-2019,13:53:00,Credit Card,648.99,4.761904762,32.4495,7.7,2019,1,28,Monday,75.7155,681.4395,4.761904762,Yes
760-53-9233,ALEX,Yangon,Member,Male,Fashion Accessories,41.28,3,6.192,130.032,26-03-2019,18:37:00,Credit Card,123.84,4.761904762,6.192,8.5,2019,3,26,Tuesday,43.344,130.032,4.761904762,No
538-22-0304,GIZA,Naypyitaw,Normal,Male,Electronic Accessories,64.95,10,32.475,681.975,24-03-2019,18:27:00,Cash,649.5,4.761904762,32.475,5.2,2019,3,24,Sunday,68.1975,681.975,4.761904762,Yes
416-17-9926,ALEX,Yangon,Member,Female,Electronic Accessories,74.22,10,37.11,779.31,01-01-2019,14:42:00,Credit Card,742.2,4.761904762,37.11,4.3,2019,1,1,Tuesday,77.931,779.31,4.761904762,Yes
237-44-6163,ALEX,Yangon,Normal,Male,Electronic Accessories,10.56,8,4.224,88.704,24-01-2019,17:43:00,Cash,84.48,4.761904762,4.224,7.6,2019,1,24,Thursday,11.088,88.704,4.761904762,No
636-17-0325,CAIRO,Mandalay,Normal,Male,Health And Beauty,62.57,4,12.514,262.794,25-02-2019,18:37:00,Cash,250.28,4.761904762,12.514,9.5,2019,2,25,Monday,65.6985,262.794,4.761904762,No
343-75-9322,CAIRO,Mandalay,Member,Female,Sports And Travel,11.85,8,4.74,99.54,01-09-2019,16:34:00,Cash,94.8,4.761904762,4.74,4.1,2019,9,1,Sunday,12.4425,99.54,4.761904762,No
528-14-9470,ALEX,Yangon,Member,Male,Health And Beauty,91.3,1,4.565,95.865,14-02-2019,14:42:00,Ewallet,91.3,4.761904762,4.565,9.2,2019,2,14,Thursday,95.865,95.865,4.761904762,No
427-45-9297,CAIRO,Mandalay,Member,Female,Home And Lifestyle,40.73,7,14.2555,299.3655,03-12-2019,11:01:00,Ewallet,285.11,4.761904762,14.2555,5.4,2019,12,3,Tuesday,42.7665,299.3655,4.761904762,No
807-34-3742,ALEX,Yangon,Normal,Male,Fashion Accessories,52.38,1,2.619,54.999,26-03-2019,19:44:00,Cash,52.38,4.761904762,2.619,5.8,2019,3,26,Tuesday,54.999,54.999,4.761904762,No
288-62-1085,ALEX,Yangon,Member,Male,Fashion Accessories,38.54,5,9.635,202.335,01-09-2019,13:34:00,Ewallet,192.7,4.761904762,9.635,5.6,2019,9,1,Sunday,40.467,202.335,4.761904762,No
670-71-7306,CAIRO,Mandalay,Normal,Male,Sports And Travel,44.63,6,13.389,281.169,01-02-2019,20:08:00,Credit Card,267.78,4.761904762,13.389,5.1,2019,2,1,Friday,46.8615,281.169,4.761904762,No
660-29-7083,GIZA,Naypyitaw,Normal,Male,Electronic Accessories,55.87,10,27.935,586.635,15-01-2019,15:01:00,Cash,558.7,4.761904762,27.935,5.8,2019,1,15,Tuesday,58.6635,586.635,4.761904762,Yes
271-77-8740,GIZA,Naypyitaw,Member,Female,Sports And Travel,29.22,6,8.766,184.086,01-01-2019,11:40:00,Ewallet,175.32,4.761904762,8.766,5,2019,1,1,Tuesday,30.681,184.086,4.761904762,No
497-36-0989,ALEX,Yangon,Normal,Male,Fashion Accessories,51.94,3,7.791,163.611,15-02-2019,15:21:00,Cash,155.82,4.761904762,7.791,7.9,2019,2,15,Friday,54.537,163.611,4.761904762,No
291-59-1384,CAIRO,Mandalay,Normal,Male,Electronic Accessories,60.3,1,3.015,63.315,28-02-2019,17:38:00,Cash,60.3,4.761904762,3.015,6,2019,2,28,Thursday,63.315,63.315,4.761904762,No
860-73-6466,ALEX,Yangon,Member,Female,Sports And Travel,39.47,2,3.947,82.887,03-02-2019,16:16:00,Credit Card,78.94,4.761904762,3.947,5,2019,2,3,Sunday,41.4435,82.887,4.761904762,No
549-23-9016,GIZA,Naypyitaw,Member,Female,Food And Beverages,14.87,2,1.487,31.227,13-02-2019,18:15:00,Credit Card,29.74,4.761904762,1.487,8.9,2019,2,13,Wednesday,15.6135,31.227,4.761904762,No
896-34-0956,ALEX,Yangon,Normal,Male,Fashion Accessories,21.32,1,1.066,22.386,26-01-2019,12:43:00,Cash,21.32,4.761904762,1.066,5.9,2019,1,26,Saturday,22.386,22.386,4.761904762,No
804-38-3935,ALEX,Yangon,Member,Male,Electronic Accessories,93.78,3,14.067,295.407,30-01-2019,11:32:00,Credit Card,281.34,4.761904762,14.067,5.9,2019,1,30,Wednesday,98.469,295.407,4.761904762,No
585-90-0249,ALEX,Yangon,Member,Male,Electronic Accessories,73.26,1,3.663,76.923,27-01-2019,18:08:00,Ewallet,73.26,4.761904762,3.663,9.7,2019,1,27,Sunday,76.923,76.923,4.761904762,No
862-29-5914,GIZA,Naypyitaw,Normal,Female,Sports And Travel,22.38,1,1.119,23.499,30-01-2019,17:08:00,Credit Card,22.38,4.761904762,1.119,8.6,2019,1,30,Wednesday,23.499,23.499,4.761904762,No
845-94-6841,GIZA,Naypyitaw,Member,Female,Food And Beverages,72.88,9,32.796,688.716,01-08-2019,19:38:00,Cash,655.92,4.761904762,32.796,4,2019,8,1,Thursday,76.524,688.716,4.761904762,Yes
125-45-2293,ALEX,Yangon,Normal,Female,Fashion Accessories,99.1,6,29.73,624.33,19-01-2019,13:11:00,Cash,594.6,4.761904762,29.73,4.2,2019,1,19,Saturday,104.055,624.33,4.761904762,Yes
843-73-4724,ALEX,Yangon,Normal,Male,Fashion Accessories,74.1,1,3.705,77.805,25-01-2019,11:05:00,Cash,74.1,4.761904762,3.705,9.2,2019,1,25,Friday,77.805,77.805,4.761904762,No
409-33-9708,ALEX,Yangon,Normal,Female,Fashion Accessories,98.48,2,9.848,206.808,19-02-2019,10:12:00,Ewallet,196.96,4.761904762,9.848,9.2,2019,2,19,Tuesday,103.404,206.808,4.761904762,No
658-66-3967,GIZA,Naypyitaw,Normal,Male,Health And Beauty,53.19,7,18.6165,390.9465,14-01-2019,15:42:00,Ewallet,372.33,4.761904762,18.6165,5,2019,1,14,Monday,55.8495,390.9465,4.761904762,Yes
866-70-2814,CAIRO,Mandalay,Normal,Female,Electronic Accessories,52.79,10,26.395,554.295,25-02-2019,11:58:00,Ewallet,527.9,4.761904762,26.395,10,2019,2,25,Monday,55.4295,554.295,4.761904762,Yes
160-22-2687,ALEX,Yangon,Member,Female,Health And Beauty,95.95,5,23.9875,503.7375,23-01-2019,14:21:00,Ewallet,479.75,4.761904762,23.9875,8.8,2019,1,23,Wednesday,100.7475,503.7375,4.761904762,Yes
895-03-6665,CAIRO,Mandalay,Normal,Female,Fashion Accessories,36.51,9,16.4295,345.0195,16-02-2019,10:52:00,Cash,328.59,4.761904762,16.4295,4.2,2019,2,16,Saturday,38.3355,345.0195,4.761904762,Yes
770-42-8960,CAIRO,Mandalay,Normal,Male,Food And Beverages,21.12,8,8.448,177.408,01-01-2019,19:31:00,Cash,168.96,4.761904762,8.448,6.3,2019,1,1,Tuesday,22.176,177.408,4.761904762,No
748-45-2862,ALEX,Yangon,Member,Female,Home And Lifestyle,28.31,4,5.662,118.902,03-07-2019,18:35:00,Cash,113.24,4.761904762,5.662,8.2,2019,7,3,Wednesday,29.7255,118.902,4.761904762,No
234-36-2483,CAIRO,Mandalay,Normal,Male,Health And Beauty,57.59,6,17.277,362.817,15-02-2019,13:51:00,Cash,345.54,4.761904762,17.277,5.1,2019,2,15,Friday,60.4695,362.817,4.761904762,Yes
316-66-3011,ALEX,Yangon,Member,Female,Food And Beverages,47.63,9,21.4335,450.1035,23-01-2019,12:35:00,Cash,428.67,4.761904762,21.4335,5,2019,1,23,Wednesday,50.0115,450.1035,4.761904762,Yes
848-95-6252,GIZA,Naypyitaw,Member,Female,Home And Lifestyle,86.27,1,4.3135,90.5835,20-02-2019,13:24:00,Ewallet,86.27,4.761904762,4.3135,7,2019,2,20,Wednesday,90.5835,90.5835,4.761904762,No
840-76-5966,ALEX,Yangon,Member,Male,Sports And Travel,12.76,2,1.276,26.796,01-08-2019,18:06:00,Ewallet,25.52,4.761904762,1.276,7.8,2019,8,1,Thursday,13.398,26.796,4.761904762,No
152-03-4217,CAIRO,Mandalay,Normal,Female,Home And Lifestyle,11.28,9,5.076,106.596,17-03-2019,11:55:00,Credit Card,101.52,4.761904762,5.076,4.3,2019,3,17,Sunday,11.844,106.596,4.761904762,No
533-66-5566,CAIRO,Mandalay,Normal,Female,Home And Lifestyle,51.07,7,17.8745,375.3645,01-12-2019,11:42:00,Cash,357.49,4.761904762,17.8745,7,2019,12,1,Sunday,53.6235,375.3645,4.761904762,Yes
124-31-1458,ALEX,Yangon,Member,Female,Electronic Accessories,79.59,3,11.9385,250.7085,01-08-2019,14:30:00,Cash,238.77,4.761904762,11.9385,6.6,2019,8,1,Thursday,83.5695,250.7085,4.761904762,No
176-78-1170,GIZA,Naypyitaw,Member,Male,Health And Beauty,33.81,3,5.0715,106.5015,26-01-2019,15:11:00,Ewallet,101.43,4.761904762,5.0715,7.3,2019,1,26,Saturday,35.5005,106.5015,4.761904762,No
361-59-0574,CAIRO,Mandalay,Member,Male,Sports And Travel,90.53,8,36.212,760.452,15-03-2019,14:48:00,Credit Card,724.24,4.761904762,36.212,6.5,2019,3,15,Friday,95.0565,760.452,4.761904762,Yes
101-81-4070,GIZA,Naypyitaw,Member,Female,Health And Beauty,62.82,2,6.282,131.922,17-01-2019,12:36:00,Ewallet,125.64,4.761904762,6.282,4.9,2019,1,17,Thursday,65.961,131.922,4.761904762,No
631-34-1880,GIZA,Naypyitaw,Member,Male,Food And Beverages,24.31,3,3.6465,76.5765,01-08-2019,19:09:00,Credit Card,72.93,4.761904762,3.6465,4.3,2019,8,1,Thursday,25.5255,76.5765,4.761904762,No
852-82-2749,ALEX,Yangon,Normal,Male,Sports And Travel,64.59,4,12.918,271.278,01-06-2019,13:35:00,Ewallet,258.36,4.761904762,12.918,9.3,2019,6,1,Saturday,67.8195,271.278,4.761904762,No
873-14-6353,ALEX,Yangon,Member,Male,Food And Beverages,24.82,7,8.687,182.427,16-02-2019,10:33:00,Credit Card,173.74,4.761904762,8.687,7.1,2019,2,16,Saturday,26.061,182.427,4.761904762,No
584-66-4073,GIZA,Naypyitaw,Normal,Male,Fashion Accessories,56.5,1,2.825,59.325,13-03-2019,15:45:00,Ewallet,56.5,4.761904762,2.825,9.6,2019,3,13,Wednesday,59.325,59.325,4.761904762,No
544-55-9589,CAIRO,Mandalay,Member,Female,Electronic Accessories,21.43,10,10.715,225.015,28-01-2019,11:51:00,Cash,214.3,4.761904762,10.715,6.2,2019,1,28,Monday,22.5015,225.015,4.761904762,No
166-19-2553,ALEX,Yangon,Member,Male,Sports And Travel,89.06,6,26.718,561.078,18-01-2019,17:26:00,Cash,534.36,4.761904762,26.718,9.9,2019,1,18,Friday,93.513,561.078,4.761904762,Yes
737-88-5876,ALEX,Yangon,Member,Male,Home And Lifestyle,23.29,4,4.658,97.818,19-03-2019,11:52:00,Credit Card,93.16,4.761904762,4.658,5.9,2019,3,19,Tuesday,24.4545,97.818,4.761904762,No
154-87-7367,GIZA,Naypyitaw,Normal,Male,Home And Lifestyle,65.26,8,26.104,548.184,15-03-2019,14:04:00,Ewallet,522.08,4.761904762,26.104,6.3,2019,3,15,Friday,68.523,548.184,4.761904762,Yes
885-56-0389,GIZA,Naypyitaw,Member,Male,Fashion Accessories,52.35,1,2.6175,54.9675,02-12-2019,17:49:00,Cash,52.35,4.761904762,2.6175,4,2019,12,2,Monday,54.9675,54.9675,4.761904762,No
608-05-3804,CAIRO,Mandalay,Member,Male,Electronic Accessories,39.75,1,1.9875,41.7375,25-02-2019,20:19:00,Cash,39.75,4.761904762,1.9875,6.1,2019,2,25,Monday,41.7375,41.7375,4.761904762,No
